ID,TANAP ID,Indexnr,Archief Amsterdam of Zeeland?,Deel,Folio-begin,Folio-eind,Scan-begin,Scan-Eind,Enkel gescanned of dubbel?,RGP Deel,RGP START,Jaar,Beschrijving,Datum,Datum (nummeriek),LINK naar eerste scan,Bestandsnaam van eerste scan,LINK naar laatste scan,Bestandsnaam van laatste scan,HTR van IJsberg beschikbaar?
240,22607,1352,A,,1,117,11,245,Enkel,4,405,1680,Originele generale missive door den gouverneur generael ende raden van Indien uijt Batavia in dato 13 October 1680 aen de vergaderingh der heeren seventiene geschreven., 13 October 1680 aen de vergaderingh der heeren seventiene geschreven.,13-10-1680,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1352/file/NL-HaNA_1.04.02_1352_0011,NL-HaNA_1.04.02_1352_0011,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1352/file/NL-HaNA_1.04.02_1352_0245,NL-HaNA_1.04.02_1352_0245,FALSE
241,22608,1352,A,,118,227,265,474,Enkel,4,416,1680,Originele generale missive door den gouverneur generael ende raden van Indien uijt Batavia in dato 29 November 1680 aen de vergaderingh der heeren seventiene geschreven., 29 November 1680 aen de vergaderingh der heeren seventiene geschreven.,29-11-1680,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1352/file/NL-HaNA_1.04.02_1352_0265,NL-HaNA_1.04.02_1352_0265,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1352/file/NL-HaNA_1.04.02_1352_0474,NL-HaNA_1.04.02_1352_0474,FALSE
242,22626,1352,A,,579,627,1209,1307,Enkel,4,#N/A,1681,Originele generale missive door den gouverneur generael ende raden van Indien in dato 4 Januarij 1681 geschreven aen de vergaderingh der heeren seventiene., 4 Januarij 1681 geschreven aen de vergaderingh der heeren seventiene.,4-01-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1352/file/NL-HaNA_1.04.02_1352_1209,NL-HaNA_1.04.02_1352_1209,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1352/file/NL-HaNA_1.04.02_1352_1307,NL-HaNA_1.04.02_1352_1307,FALSE
243,22628,1352,A,,635,679,1325,1414,Enkel,4,426,1681,Originele generale missive door den gouverneur generael ende raden van Indien uijt Batavia den 13 Februarij 1681 geschreven aen de vergaderingh der heeren seventiene.,13 februarij 1681,13-02-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1352/file/NL-HaNA_1.04.02_1352_1325,NL-HaNA_1.04.02_1352_1325,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1352/file/NL-HaNA_1.04.02_1352_1414,NL-HaNA_1.04.02_1352_1414,FALSE
244,22647,1353,A,,1,545,35,1131,Enkel,4,429,1681,Originele generale missive van den gouverneur generael ende de raden van India aan de vergaderingh der seventiene geschreven in dato 29 April 1681., 29 April 1681.,29-04-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1353/file/NL-HaNA_1.04.02_1353_0035,NL-HaNA_1.04.02_1353_0035,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1353/file/NL-HaNA_1.04.02_1353_1131,NL-HaNA_1.04.02_1353_1131,FALSE
245,22705,1354,A,,1072,1115,765,851,Enkel,4,477,1681,Originele generale missive van den gouverneur generael ende de raden van Indien aan de vergaderingh van seventiene geschreven in dato 25 Julij 1681., 25 Julij 1681.,25-07-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1354/file/NL-HaNA_1.04.02_1354_0765,NL-HaNA_1.04.02_1354_0765,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1354/file/NL-HaNA_1.04.02_1354_0851,NL-HaNA_1.04.02_1354_0851,FALSE
246,23384,1363,A,,1,44,43,132,Enkel,4,485,1681,Originele generale missive door den gouverneur generael en de raden van Indien uijt Batavia in dato 29 November 1681 aen de vergaderingh der heeren seventiene geschreven., 29 November 1681 aen de vergaderingh der heeren seventiene geschreven.,29-11-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0043,NL-HaNA_1.04.02_1363_0043,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0132,NL-HaNA_1.04.02_1363_0132,FALSE
247,23385,1363,A,,45,94,137,233,Enkel,4,487,1681,Originele generale missive door den gouverneur generael en de raden van Indien den 28 December 1681 aen de vergaderingh der heren seventiene geschreven.,28 december 1681,28-12-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0137,NL-HaNA_1.04.02_1363_0137,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0233,NL-HaNA_1.04.02_1363_0233,FALSE
248,23386,1363,A,,95,96,235,237,Enkel,4,#N/A,1681,Originele missive door den gouverneur generael en de raden van Indien den 31 December 1681 aen de vergaderingh der heren seventiene geschreven.,31 december 1681,31-12-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0235,NL-HaNA_1.04.02_1363_0235,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0237,NL-HaNA_1.04.02_1363_0237,FALSE
249,23387,1363,A,,97,132,239,309,Enkel,4,#N/A,1681,"Drie copia missivens door den gouverneur generael en de raden van Indien den 25 Julij, 30 Augustij en 4 November 1681 over Engeland en Vranckrijck aen de vergaderingh der heren seventiene geschreven.","25 julij, 30 augustij, 4 november 1681",25-07 & 30-08 & 4-11-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0239,NL-HaNA_1.04.02_1363_0239,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0309,NL-HaNA_1.04.02_1363_0309,FALSE
250,23388,1363,A,,133,140,311,325,Enkel,4,480,1681,Originele generaele missive door den gouverneur generael en de raden van Indien aen de vergaderingh der heren seventiene den 30 Augustij 1681 over Engelandt aen de vergaderingh der heren seventiene geschreven.,30 augustij 1681,30-08-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0311,NL-HaNA_1.04.02_1363_0311,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0325,NL-HaNA_1.04.02_1363_0325,FALSE
251,23389,1363,A,,141,151,327,348,Enkel,4,481,1681,Originele missive geschreven door den gouverneur generael en de raden van Indien in dato 4 November 1681., 4 November 1681.,4-11-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0327,NL-HaNA_1.04.02_1363_0327,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0348,NL-HaNA_1.04.02_1363_0348,FALSE
252,23403,1363,A,,189,189,433,433,Enkel,4,#N/A,1681,Extract uijt de generaele missive door den gouverneur generael en de raden van Indien den 28 December 1681 aen de vergaderingh der heren seventiene geschreven.,28 december 1681,28-12-1681,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0433,NL-HaNA_1.04.02_1363_0433,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0433,NL-HaNA_1.04.02_1363_0433,FALSE
253,23416,1363,A,,332,340,743,760,Enkel,4,493,1682,Originele missive van den gouverneur generael en de raden van Indien aen de vergaderingh der heeren seventiene geschreven in dato 5 October 1682., 5 October 1682.,5-10-1682,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0743,NL-HaNA_1.04.02_1363_0743,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0760,NL-HaNA_1.04.02_1363_0760,FALSE
254,23417,1363,A,,341,344,763,770,Enkel,4,492,1682,Originele missive van den gouverneur generael en de raden van Indien aen de vergaderingh der heeren seventiene in dato 8 Januarij 1682., 8 Januarij 1682.,8-01-1682,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0763,NL-HaNA_1.04.02_1363_0763,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0770,NL-HaNA_1.04.02_1363_0770,FALSE
255,23419,1363,A,,346,351,775,787,Enkel,4,495,1682,"Originele missive van den gouverneur generael en de raden van Indien aen de vergaderingh van seventiene geschreven, in dato 12 November 1682.", 12 November 1682.,12-11-1682,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0775,NL-HaNA_1.04.02_1363_0775,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0787,NL-HaNA_1.04.02_1363_0787,FALSE
256,23420,1363,A,,352,357,787,797,Enkel,4,#N/A,1682,Duplicaat missive van den gouverneur generael en de raden van Indien aen de vergaderingh der heeren seventiene geschreven in dato 5 October 1682., 5 October 1682.,5-10-1682,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0787,NL-HaNA_1.04.02_1363_0787,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1363/file/NL-HaNA_1.04.02_1363_0797,NL-HaNA_1.04.02_1363_0797,FALSE
257,24097,1371,A,,1,721,33,1490,Enkel,4,498,1683,"Originele missive van den gouverneur generael Cornelis Speelman en de raden van Indien aan de vergaderingh der heren seventiene, in dato 19 Maert 1683.", 19 Maert 1683.,19-03-1683,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1371/file/NL-HaNA_1.04.02_1371_0033,NL-HaNA_1.04.02_1371_0033,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1371/file/NL-HaNA_1.04.02_1371_1490,NL-HaNA_1.04.02_1371_1490,FALSE
258,24098,1371,A,,722,735,1491,1518,Enkel,4,496,1683,"Originele missive van den gouverneur generael Cornelis Speelman en de raden van Indien aan de vergaderingh der heren seventiene, in dato 9 Maert 1683.", 9 Maert 1683.,9-03-1683,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1371/file/NL-HaNA_1.04.02_1371_1491,NL-HaNA_1.04.02_1371_1491,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1371/file/NL-HaNA_1.04.02_1371_1518,NL-HaNA_1.04.02_1371_1518,FALSE
259,26171,1394,A,,401,409,825,841,Enkel,4,780,1685,Originele missive van den gouverneur generael en de raden van Indien aen de vergaderingh der heren seventiene in dato 19 Februarij 1685., 19 Februarij 1685.,19-02-1685,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1394/file/NL-HaNA_1.04.02_1394_0825,NL-HaNA_1.04.02_1394_0825,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1394/file/NL-HaNA_1.04.02_1394_0841,NL-HaNA_1.04.02_1394_0841,FALSE
260,26257,1395,A,,1053,1085,587,651,Enkel,4,782,1685,Originele missive van den gouverneur generael en de raden van Indien aen de vergaderingh van de heren seventiene in dato 18 Maert 1685., 18 Maert 1685.,18-03-1685,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1395/file/NL-HaNA_1.04.02_1395_0587,NL-HaNA_1.04.02_1395_0587,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1395/file/NL-HaNA_1.04.02_1395_0651,NL-HaNA_1.04.02_1395_0651,FALSE
261,27322,1408,A,,9,297,19,309,Dubbel,4,791,1685,Originele generale missive van Indien aan de vergaderingh der heren seventiene in dato 11 December 1685., 11 December 1685.,11-12-1685,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1408/file/NL-HaNA_1.04.02_1408_0019,NL-HaNA_1.04.02_1408_0019,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1408/file/NL-HaNA_1.04.02_1408_0309,NL-HaNA_1.04.02_1408_0309,FALSE
262,106433,7528,Z,1,7,392,17,408,Dubbel,4,#N/A,1684,Originele generale missive van haar Eds. den gouverneur generaal Joannis Camphuijs ende raden van India tot Batavia aan d'edele heeren bewinthebberen ter vergaderinge van 17 geschreven in dato ultimo Mey 1684., ultimo Mey 1684.,31-05-1684,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7528/file/NL-HaNA_1.04.02_7528_0017,NL-HaNA_1.04.02_7528_0017,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7528/file/NL-HaNA_1.04.02_7528_0408,NL-HaNA_1.04.02_7528_0408,TRUE
263,106504,7529,Z,1,13,537,33,542,Dubbel,4,#N/A,1684,Originele generale missive door haer hoog Eds. den gouverneur Joannes Camphuijs en de raden van India tot Batavia aen de edele heren bewindhebberen der generale Nederlandsche geoctroijeerde Oostindische compagnie ter vergaderinge van 17 in't patria geschreven in dato 30 November 1684., 30 November 1684.,30-11-1684,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7529/file/NL-HaNA_1.04.02_7529_0033,NL-HaNA_1.04.02_7529_0033,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7529/file/NL-HaNA_1.04.02_7529_0542,NL-HaNA_1.04.02_7529_0542,TRUE
264,106506,7529,Z,1,555,865,585,897,Dubbel,4,#N/A,1684,Copie generale missive door haer hoog Eds. den gouverneur Joannes Camphuijs en de raden van India tot Batavia aen de edele heren bewindhebberen der generale Nederlandsche geoctroijeerde Oostindische compagnie ter vergaderinge van 17 in't patria geschreven in dato ultimo Maij 1684 en per't gehuurde schip de Romijn over Bengalen voortgesonden (is d'orgineele in't voorige boeck ingebonden)., ultimo Maij 1684 en per't gehuurde schip de Romijn over Bengalen voortgesonden (is d'orgineele in't voorige boeck ingebonden).,31-05-1684,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7529/file/NL-HaNA_1.04.02_7529_0585,NL-HaNA_1.04.02_7529_0585,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7529/file/NL-HaNA_1.04.02_7529_0897,NL-HaNA_1.04.02_7529_0897,TRUE
265,106529,7529,Z,2,19,323,1217,1524,Dubbel,4,#N/A,1685,"Origineele generaale missive door haar hoog Eds. den gouverneur generaal Joannes Camphuijs, ende de raaden van India tot Batavia aan de hoog edele heeren bewinthebberen van de generaale Nederlandse geoctroijeerde Oostindische compagnie ter vergaderinge van 17en in't patria geschreven in dato 12 Februarij 1685.", 12 Februarij 1685.,12-02-1685,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7529/file/NL-HaNA_1.04.02_7529_1217,NL-HaNA_1.04.02_7529_1217,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7529/file/NL-HaNA_1.04.02_7529_1524,NL-HaNA_1.04.02_7529_1524,TRUE
266,106530,7529,Z,2,323,341,1543,1562,Dubbel,4,#N/A,1685,"Originele generale missive door haar hoog Eds. den gouverneur generaal Joannes Camphuijs, ende de raaden van India tot Batavia aan de hoog edele heeren bewinthebberen van de generaale Nederlandse geoctroijeerde Oostindische compagnie ter vergaderinge van 17en in't patria geschreven in dato 19 Februarij 1685.", 19 Februarij 1685.,19-02-1685,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7529/file/NL-HaNA_1.04.02_7529_1543,NL-HaNA_1.04.02_7529_1543,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7529/file/NL-HaNA_1.04.02_7529_1562,NL-HaNA_1.04.02_7529_1562,TRUE
267,25123,1382,A,,364,566,781,1189,Enkel,4,#N/A,1684,Originele generale missive van den gouverneur generael en de raden van Indien aen de vergaderingh der heeren seventiene in dato 19 Februarij 1684., 19 Februarij 1684.,19-02-1684,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1382/file/NL-HaNA_1.04.02_1382_0781,NL-HaNA_1.04.02_1382_0781,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1382/file/NL-HaNA_1.04.02_1382_1189,NL-HaNA_1.04.02_1382_1189,FALSE
268,25125,1382,A,,568,569,1197,1200,Enkel,4,#N/A,1684,Originele nadere missive van den gouverneur generael en de raden van Indien aen de vergaderingh der heeren seventiene den 19 Februarij 1684.,19 februarij 1684,19-02-1684,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1382/file/NL-HaNA_1.04.02_1382_1197,NL-HaNA_1.04.02_1382_1197,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1382/file/NL-HaNA_1.04.02_1382_1200,NL-HaNA_1.04.02_1382_1200,FALSE
269,25127,1382,A,,572,574,1205,1208,Enkel,4,647,1684,"Originele missive van de heren ordinaris raden van Indien Hurt, Camphuijs en Pit, extraordinaris ditos Schagen en Van Hoorn aen de heren seventiene dato 3 Januarij 1684.", 3 Januarij 1684.,3-01-1684,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1382/file/NL-HaNA_1.04.02_1382_1205,NL-HaNA_1.04.02_1382_1205,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1382/file/NL-HaNA_1.04.02_1382_1208,NL-HaNA_1.04.02_1382_1208,FALSE
270,25122,1382,A,,1,363,45,779,Enkel,4,600,1683,Originele generale missive van den gouverneur generael en de raden van Indien aen de vergaderingh der heeren seventiene in dato ultimo December 1683., ultimo December 1683.,31-12-1683,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1382/file/NL-HaNA_1.04.02_1382_0045,NL-HaNA_1.04.02_1382_0045,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1382/file/NL-HaNA_1.04.02_1382_0779,NL-HaNA_1.04.02_1382_0779,FALSE
271,25128,1382,A,,574,579,1209,1219,Enkel,4,598,1683,"Originele missive van de heren ordinaris raden van Indien, Hurt, Camphuis en Pit, extraordinaris ditos Schagen en Van Hoorn aen de heren seventiene gedateert den 24 December 1683.", den 24 December 1683.,24-12-1683,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1382/file/NL-HaNA_1.04.02_1382_1209,NL-HaNA_1.04.02_1382_1209,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1382/file/NL-HaNA_1.04.02_1382_1219,NL-HaNA_1.04.02_1382_1219,FALSE
272,27323,1408,A,,298,336,309,347,Dubbel,5,1,1686,Originele generale missive van Indien aen de vergaderingh der heren seventiene in dato 8 Januarij 1686., 8 Januarij 1686.,8-01-1686,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1408/file/NL-HaNA_1.04.02_1408_0309,NL-HaNA_1.04.02_1408_0309,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1408/file/NL-HaNA_1.04.02_1408_0347,NL-HaNA_1.04.02_1408_0347,FALSE
273,27434,1409,A,,1085,1185,35,231,Dubbel,5,7,1686,Originele generale missive van den gouverneur generaal ende raden van Indien aan de vergaderingh der heren seventiene in dato 8 Martij 1686., 8 Martij 1686.,8-03-1686,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1409/file/NL-HaNA_1.04.02_1409_0035,NL-HaNA_1.04.02_1409_0035,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1409/file/NL-HaNA_1.04.02_1409_0231,NL-HaNA_1.04.02_1409_0231,FALSE
274,28599,1418,A,,11,479,29,956,Dubbel,5,24,1686,Originele generale missive van den gouverneur generael en raden van Indien aan de vergaderingh der heren seventiene in dato 13 December 1686., 13 December 1686.,13-12-1686,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1418/file/NL-HaNA_1.04.02_1418_0029,NL-HaNA_1.04.02_1418_0029,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1418/file/NL-HaNA_1.04.02_1418_0956,NL-HaNA_1.04.02_1418_0956,FALSE
275,28676,1419,A,,1015,1199,19,204,Dubbel,5,77,1687,Originele generale missive van den gouverneur generael ende raden van Indien aan de vergaderingh der heeren zeventienen in dato 28 Februarij 1687., 28 Februarij 1687.,28-02-1687,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1419/file/NL-HaNA_1.04.02_1419_0019,NL-HaNA_1.04.02_1419_0019,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1419/file/NL-HaNA_1.04.02_1419_0204,NL-HaNA_1.04.02_1419_0204,FALSE
276,30154,1431,A,,13,465,23,497,Dubbel,5,99,1687,Originele generale missive van den gouverneur generael en raden van Indien aan de vergaderingh der heren seventiene in dato 23 December 1687., 23 December 1687.,23-12-1687,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1431/file/NL-HaNA_1.04.02_1431_0023,NL-HaNA_1.04.02_1431_0023,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1431/file/NL-HaNA_1.04.02_1431_0497,NL-HaNA_1.04.02_1431_0497,FALSE
277,30155,1431,A,,466,488,498,521,Dubbel,5,159,1688,Nader originele generale missive van den gouverneur generael en raden van Indien aan de vergaderingh der heren seventiene in dato 19 Januarij 1688.,10-01-1688,10-01-1688,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1431/file/NL-HaNA_1.04.02_1431_0498,NL-HaNA_1.04.02_1431_0498,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1431/file/NL-HaNA_1.04.02_1431_0521,NL-HaNA_1.04.02_1431_0521,FALSE
278,30237,1432,A,,14,206,41,424,Dubbel,5,162,1688,Originele generale missive van den gouverneur generael en raden van Indien aan de vergaderingh der heren seventiene in dato 13 Martij 1688., 13 Martij 1688.,13-03-1688,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1432/file/NL-HaNA_1.04.02_1432_0041,NL-HaNA_1.04.02_1432_0041,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/1432/file/NL-HaNA_1.04.02_1432_0424,NL-HaNA_1.04.02_1432_0424,FALSE
