Instelling,Toegangsnummer,Inventarisnummer,Aantal scans,METS link
NL-HaNA,1.04.02,9359,872,https://service.archief.nl/gaf/api/mets/v1/9772ee21-5ed5-4484-adc2-1988f555a8d3
NL-HaNA,1.04.02,9360,1096,https://service.archief.nl/gaf/api/mets/v1/64502010-b5d7-4412-b17f-6f548620d8aa
NL-HaNA,1.04.02,9361,898,https://service.archief.nl/gaf/api/mets/v1/f77672be-bb9c-439f-9b79-818a5222f780
NL-HaNA,1.04.02,9362,1228,https://service.archief.nl/gaf/api/mets/v1/78ad06de-221d-4777-86db-ad5b7e072f0f
NL-HaNA,1.04.02,9363,856,https://service.archief.nl/gaf/api/mets/v1/5bae69c5-80da-4758-9db9-ca63b56cf52b
NL-HaNA,1.04.02,9364,804,https://service.archief.nl/gaf/api/mets/v1/8b87413e-a06f-4ce9-847c-7a0294955014
NL-HaNA,1.04.02,9365,1014,https://service.archief.nl/gaf/api/mets/v1/9c91c46a-8cc9-4329-b817-f79db0514ca0
NL-HaNA,1.04.02,9366,660,https://service.archief.nl/gaf/api/mets/v1/d3e4bf0e-783a-4982-a086-b79d11f4d940
NL-HaNA,1.04.02,9367,846,https://service.archief.nl/gaf/api/mets/v1/daaf6197-094e-4f67-99f1-01a148b03882
NL-HaNA,1.04.02,9368,838,https://service.archief.nl/gaf/api/mets/v1/c9367085-a3df-4b63-8d8a-8119f2987d4d
NL-HaNA,1.04.02,9369,558,https://service.archief.nl/gaf/api/mets/v1/7a6888e4-ecf0-4914-9ec4-743ae501aea2
NL-HaNA,1.04.02,9370,810,https://service.archief.nl/gaf/api/mets/v1/83c0081b-3446-4633-a1cd-c279a99a7ffe
NL-HaNA,1.04.02,9371,746,https://service.archief.nl/gaf/api/mets/v1/827e924d-e90c-4b67-9d48-5bac96756275
NL-HaNA,1.04.02,9372,694,https://service.archief.nl/gaf/api/mets/v1/f087305c-2f53-4e20-9e9b-9ce61ed96901
NL-HaNA,1.04.02,9373,744,https://service.archief.nl/gaf/api/mets/v1/b039c232-ae02-4481-8561-9955e16d3efe
NL-HaNA,1.04.02,9374,234,https://service.archief.nl/gaf/api/mets/v1/b98f0087-45de-409a-9312-967898f8ad8b
NL-HaNA,1.04.02,9375,940,https://service.archief.nl/gaf/api/mets/v1/6d25b958-5bfc-4523-90db-730a92bce13f
NL-HaNA,1.04.02,9376,1494,https://service.archief.nl/gaf/api/mets/v1/99c110e9-3933-4ce9-b194-6d7cc6d29637
NL-HaNA,1.04.02,9377,1270,https://service.archief.nl/gaf/api/mets/v1/242fd9dc-20b5-4682-836e-f78784c7696f
NL-HaNA,1.04.02,9378,550,https://service.archief.nl/gaf/api/mets/v1/7c4e6926-ba84-40f9-bfb3-684de37c4bdc
NL-HaNA,1.04.02,9379,962,https://service.archief.nl/gaf/api/mets/v1/179b4f2d-9ff6-4cdd-a559-b733f0c12260
NL-HaNA,1.04.02,9380,500,https://service.archief.nl/gaf/api/mets/v1/5d941d72-a865-427c-9409-b5c85abad8b8
NL-HaNA,1.04.02,9381,516,https://service.archief.nl/gaf/api/mets/v1/5f7af281-be0d-4b40-ba16-9ee2be31aa02
NL-HaNA,1.04.02,9382,674,https://service.archief.nl/gaf/api/mets/v1/f1def599-d20c-4169-95d1-f21fee092e7f
NL-HaNA,1.04.02,9383,850,https://service.archief.nl/gaf/api/mets/v1/dc70b135-732a-44cd-b0de-d54ce77d8984
NL-HaNA,1.04.02,9384,1038,https://service.archief.nl/gaf/api/mets/v1/467783fc-a10d-4f8f-b1a2-0579fc82d84b
NL-HaNA,1.04.02,9385,548,https://service.archief.nl/gaf/api/mets/v1/590bd26d-93d5-4f79-820b-06a966056c3a
NL-HaNA,1.04.02,9386,734,https://service.archief.nl/gaf/api/mets/v1/1ee3a508-70f8-4855-92e7-ae3e4a1f19d2
NL-HaNA,1.04.02,9387,594,https://service.archief.nl/gaf/api/mets/v1/49ea22b2-7328-443c-8d9e-745e5c1dc40e
NL-HaNA,1.04.02,9388,1048,https://service.archief.nl/gaf/api/mets/v1/ab6fb56a-acaa-417c-88ee-4d566cb0216d
NL-HaNA,1.04.02,9389,958,https://service.archief.nl/gaf/api/mets/v1/a251fc65-c282-4b7d-9f19-93928365cdae
NL-HaNA,1.04.02,9390,966,https://service.archief.nl/gaf/api/mets/v1/ad515192-d556-4e00-90d5-f906e82cd995
NL-HaNA,1.04.02,9391,1062,https://service.archief.nl/gaf/api/mets/v1/919ff8fd-625c-48c8-9d34-1209358abd3d
NL-HaNA,1.04.02,9392,1248,https://service.archief.nl/gaf/api/mets/v1/953f7552-b57f-46ec-83ab-9b3d2ff11bf0
NL-HaNA,1.04.02,9393,944,https://service.archief.nl/gaf/api/mets/v1/1312d9ec-6168-4512-b009-dbb805353157
NL-HaNA,1.04.02,9394,750,https://service.archief.nl/gaf/api/mets/v1/5be5308c-e2c6-46ca-8f6b-b20d52c38f74
NL-HaNA,1.04.02,9395,782,https://service.archief.nl/gaf/api/mets/v1/43fc16a1-14d1-4edf-a44d-c7aeaa8a2e4e
NL-HaNA,1.04.02,9396,758,https://service.archief.nl/gaf/api/mets/v1/4f1f3c02-26fe-48e0-a7dd-96d0dd4d11d2
NL-HaNA,1.04.02,9397,1110,https://service.archief.nl/gaf/api/mets/v1/8c5fd278-9b0f-46e2-8419-9e8e492b0f4a
NL-HaNA,1.04.02,9398,944,https://service.archief.nl/gaf/api/mets/v1/57875907-1269-4978-b41f-b3d6c43355c3
NL-HaNA,1.04.02,9399,1072,https://service.archief.nl/gaf/api/mets/v1/1f12df70-6acc-4521-9416-ee3479c524dc
NL-HaNA,1.04.02,9400,904,https://service.archief.nl/gaf/api/mets/v1/82c75690-e322-478f-8734-4b044d560024
NL-HaNA,1.04.02,9401,1028,https://service.archief.nl/gaf/api/mets/v1/1f264778-3107-4261-b26b-dec322634349
NL-HaNA,1.04.02,9402,902,https://service.archief.nl/gaf/api/mets/v1/c4e2c242-2e60-49b8-941b-553fa6a0faa4
NL-HaNA,1.04.02,9403,1088,https://service.archief.nl/gaf/api/mets/v1/2759a042-ecd6-4870-b0f4-5e405b870a70
NL-HaNA,1.04.02,9404,570,https://service.archief.nl/gaf/api/mets/v1/e6cc8cfb-2e55-44d9-9687-d066a6f12aa1
NL-HaNA,1.04.02,9405,692,https://service.archief.nl/gaf/api/mets/v1/c73614a6-3850-4870-9d28-4cfdd789677c
NL-HaNA,1.04.02,9406,624,https://service.archief.nl/gaf/api/mets/v1/1235fabe-4fdd-4317-b6a5-55e98488c1d7
NL-HaNA,1.04.02,9407,1022,https://service.archief.nl/gaf/api/mets/v1/35ac29db-a6d7-4fcc-a4de-9e0de1f18a60
NL-HaNA,1.04.02,9408,728,https://service.archief.nl/gaf/api/mets/v1/9547963b-8f35-4647-9b21-af6580f20b79
NL-HaNA,1.04.02,9409,778,https://service.archief.nl/gaf/api/mets/v1/2a30cc68-50c3-4fae-b375-51d1694a0b81
NL-HaNA,1.04.02,9410,708,https://service.archief.nl/gaf/api/mets/v1/93932b15-2220-4451-9002-32fbb82c5dab
NL-HaNA,1.04.02,9411,2106,https://service.archief.nl/gaf/api/mets/v1/a0eb42d0-0694-4479-8e35-dbd5c811e016
NL-HaNA,1.04.02,9412,880,https://service.archief.nl/gaf/api/mets/v1/fd12cf93-94f9-426e-9903-f2a4123a3c11
NL-HaNA,1.04.02,9413,640,https://service.archief.nl/gaf/api/mets/v1/0f6334d7-8842-4d3b-84f9-bb1bf1c38ce8
NL-HaNA,1.04.02,9414,1142,https://service.archief.nl/gaf/api/mets/v1/7f239f9a-26d4-45d5-8504-197cb8e4fafa
NL-HaNA,1.04.02,9415,1138,https://service.archief.nl/gaf/api/mets/v1/517f788e-c04d-4037-8604-74ab7e1d9b9c
NL-HaNA,1.04.02,9416,1308,https://service.archief.nl/gaf/api/mets/v1/369730ac-0194-4535-ac67-2e54f1b3b0f5
NL-HaNA,1.04.02,9417,1974,https://service.archief.nl/gaf/api/mets/v1/5fc21ed7-888f-4e2e-9de1-bfa53f614386
NL-HaNA,1.04.02,9418,1048,https://service.archief.nl/gaf/api/mets/v1/60f41a9b-cbe2-49f9-88e8-5b46cdee5a3f
NL-HaNA,1.04.02,9419,1070,https://service.archief.nl/gaf/api/mets/v1/15730fb4-4495-43f4-bd23-bbfe5c87ac0a
NL-HaNA,1.04.02,9420,866,https://service.archief.nl/gaf/api/mets/v1/4f4899b8-c2c6-4be3-8a2e-23aaee883ac6
NL-HaNA,1.04.02,9421,902,https://service.archief.nl/gaf/api/mets/v1/5b973119-561a-43a8-9bce-f7585ed9f1c0
NL-HaNA,1.04.02,9422,848,https://service.archief.nl/gaf/api/mets/v1/daa18260-b5c9-4ba3-8f7f-0eeed5fd5c07
NL-HaNA,1.04.02,9423,828,https://service.archief.nl/gaf/api/mets/v1/951ca61b-d6aa-446f-acf6-f52afea331b6
NL-HaNA,1.04.02,9424,854,https://service.archief.nl/gaf/api/mets/v1/a86a73c8-f96b-4fc3-b9c8-7235c7028f1e
NL-HaNA,1.04.02,9425,816,https://service.archief.nl/gaf/api/mets/v1/c16873b9-64d4-4db1-8f12-784886cfea78
NL-HaNA,1.04.02,9426,1008,https://service.archief.nl/gaf/api/mets/v1/3ba5c816-bf31-45ed-b90b-ef89dbabfc1c
NL-HaNA,1.04.02,9427,1176,https://service.archief.nl/gaf/api/mets/v1/79f78acc-94cf-4467-9643-d3a1e17a171e
NL-HaNA,1.04.02,9428,1356,https://service.archief.nl/gaf/api/mets/v1/4b2eece8-245a-48d7-8640-8fb5e08c5a24
NL-HaNA,1.04.02,9429,1222,https://service.archief.nl/gaf/api/mets/v1/1e407b7d-9377-4090-a7ff-a1aa7fe0c3d3
NL-HaNA,1.04.02,9430,956,https://service.archief.nl/gaf/api/mets/v1/3b5a2570-cb77-4115-ba5a-dbc31fd98e58
NL-HaNA,1.04.02,9431,1024,https://service.archief.nl/gaf/api/mets/v1/82e69075-61be-49de-aa3c-524555dc4f9b
NL-HaNA,1.04.02,9432,568,https://service.archief.nl/gaf/api/mets/v1/400191af-6c7f-4ad8-aed9-a6449393c473
NL-HaNA,1.04.02,9433,904,https://service.archief.nl/gaf/api/mets/v1/007a65ae-649b-4c43-8a11-3924d3f809cd
NL-HaNA,1.04.02,9434,476,https://service.archief.nl/gaf/api/mets/v1/932760e2-f8bb-4067-a96e-0d32a78569c2
NL-HaNA,1.04.02,9435,700,https://service.archief.nl/gaf/api/mets/v1/9b625511-7597-436e-b06a-8dd86485cd8d
NL-HaNA,1.04.02,9436,972,https://service.archief.nl/gaf/api/mets/v1/77660682-16b3-4ec1-8e4e-a047ed63035d
NL-HaNA,1.04.02,9437,534,https://service.archief.nl/gaf/api/mets/v1/af01724f-305d-4400-9a1a-a85776ca77a2
NL-HaNA,1.04.02,9438,794,https://service.archief.nl/gaf/api/mets/v1/3c4f7aba-968a-4b06-8e38-858a87abd79b
NL-HaNA,1.04.02,9439,706,https://service.archief.nl/gaf/api/mets/v1/aa633ca6-05dc-45a5-8e48-2636ecbd9037
NL-HaNA,1.04.02,9440,576,https://service.archief.nl/gaf/api/mets/v1/503c6755-3ef5-4fe9-9018-c37adb929ab8
NL-HaNA,1.04.02,9441,538,https://service.archief.nl/gaf/api/mets/v1/d317b6b3-3b91-4dd7-bade-77890dc70aae
NL-HaNA,1.04.02,9442,732,https://service.archief.nl/gaf/api/mets/v1/9feecde5-5843-43ef-8f1d-db42e3d379a3
NL-HaNA,1.04.02,9443,760,https://service.archief.nl/gaf/api/mets/v1/58fd989e-d77d-4015-b63d-04abac8e26bc
NL-HaNA,1.04.02,9444,500,https://service.archief.nl/gaf/api/mets/v1/9e79f52c-2c48-438d-92b3-505a8b65ac95
NL-HaNA,1.04.02,9445,1142,https://service.archief.nl/gaf/api/mets/v1/2d24020f-f93b-4c1f-99f0-bc6e1a73ba61
NL-HaNA,1.04.02,9446,498,https://service.archief.nl/gaf/api/mets/v1/36910ad2-0bf3-4caa-a544-3849cd6726e6
NL-HaNA,1.04.02,9447,598,https://service.archief.nl/gaf/api/mets/v1/24d92d51-46cc-42f2-b764-ff99244569f8
NL-HaNA,1.04.02,9448,532,https://service.archief.nl/gaf/api/mets/v1/9b1b0d22-767f-454d-98af-7190b3841527
NL-HaNA,1.04.02,9449,788,https://service.archief.nl/gaf/api/mets/v1/08f1c82d-211f-42fc-8c76-a2ad6388744d
NL-HaNA,1.04.02,9450,466,https://service.archief.nl/gaf/api/mets/v1/4a36ec04-f689-4942-8550-e7a805587d46
NL-HaNA,1.04.02,9451,660,https://service.archief.nl/gaf/api/mets/v1/f25307c6-012a-4404-abcd-f1de538937a2
NL-HaNA,1.04.02,9452,382,https://service.archief.nl/gaf/api/mets/v1/26e9f105-7975-4703-b3ca-3b3be8bdcbb0
NL-HaNA,1.04.02,9453,406,https://service.archief.nl/gaf/api/mets/v1/8e12e65a-ce2c-45f1-bb1b-9411bedee056
NL-HaNA,1.04.02,9454,770,https://service.archief.nl/gaf/api/mets/v1/839258c5-2102-4c14-89b8-ecd285fb1768
NL-HaNA,1.04.02,9455,818,https://service.archief.nl/gaf/api/mets/v1/6fd12d25-48ee-4b9e-92b3-e813ab04f265
NL-HaNA,1.04.02,9456,788,https://service.archief.nl/gaf/api/mets/v1/658d07c3-83df-45fe-b412-d0ca64be1705
NL-HaNA,1.04.02,9457,578,https://service.archief.nl/gaf/api/mets/v1/a46d9cbf-2c27-4c0e-9093-37110731e993
NL-HaNA,1.04.02,9458,486,https://service.archief.nl/gaf/api/mets/v1/d78a2a2e-720d-4193-a33f-7a019503034f
NL-HaNA,1.04.02,9459,344,https://service.archief.nl/gaf/api/mets/v1/dfa59c9a-0057-4b0a-89a7-1c20f5ca6d96
NL-HaNA,1.04.02,9460,522,https://service.archief.nl/gaf/api/mets/v1/f74783e2-01d7-42b7-965b-7f32a4f539bc
NL-HaNA,1.04.02,9461,522,https://service.archief.nl/gaf/api/mets/v1/95dbd7eb-892d-4afb-9fdd-8d036c30d52a
NL-HaNA,1.04.02,9462,582,https://service.archief.nl/gaf/api/mets/v1/794c9316-52f1-40b4-bd26-56dec05f04a7
NL-HaNA,1.04.02,9463,1340,https://service.archief.nl/gaf/api/mets/v1/5710a478-02a2-4e74-80b0-73906ee04ec4
NL-HaNA,1.04.02,9464,814,https://service.archief.nl/gaf/api/mets/v1/342b6038-7260-4b66-b384-d183a0711060
NL-HaNA,1.04.02,9465,1100,https://service.archief.nl/gaf/api/mets/v1/78115f22-1a6d-4939-91cb-686a492f2ef1
NL-HaNA,1.04.02,9466,760,https://service.archief.nl/gaf/api/mets/v1/d2d2ec79-5d5b-4d74-aff5-634a25fcf28d
NL-HaNA,1.04.02,9467,874,https://service.archief.nl/gaf/api/mets/v1/960b91da-bbd5-4067-aab3-6a00505cee85
NL-HaNA,1.04.02,9468,940,https://service.archief.nl/gaf/api/mets/v1/81bef500-84d4-42f8-96e4-3cd1dbe20fa8
NL-HaNA,1.04.02,9469,476,https://service.archief.nl/gaf/api/mets/v1/176be0da-d745-4573-afaf-f429eea3387b
NL-HaNA,1.04.02,9470,680,https://service.archief.nl/gaf/api/mets/v1/5f4cc73e-b77b-4acb-ab18-040a84a78f9d
NL-HaNA,1.04.02,9471,948,https://service.archief.nl/gaf/api/mets/v1/99059b8f-6b1d-48d2-8bb3-eb18648c8833
NL-HaNA,1.04.02,9472,1042,https://service.archief.nl/gaf/api/mets/v1/80ed226d-1ccc-4aa6-afdb-25f8b978ea9e
NL-HaNA,1.04.02,9473,844,https://service.archief.nl/gaf/api/mets/v1/c3d2828f-3e5d-43e2-b038-ce2434e57c51
NL-HaNA,1.04.02,9474,1006,https://service.archief.nl/gaf/api/mets/v1/399a7719-b2b7-4383-8a66-bd69a5fac093
NL-HaNA,1.04.02,9475,512,https://service.archief.nl/gaf/api/mets/v1/2d797971-93b5-4ac3-ab0f-8ff30f1d3117
NL-HaNA,1.04.02,9476,796,https://service.archief.nl/gaf/api/mets/v1/39c9458e-c74d-4fd3-a670-22d3300f0703
NL-HaNA,1.04.02,9477,988,https://service.archief.nl/gaf/api/mets/v1/dccc4ab3-edcf-4a23-8e22-e881a59b0038
NL-HaNA,1.04.02,9478,1112,https://service.archief.nl/gaf/api/mets/v1/f1e92193-e1bf-417e-b854-c080a66874f4
NL-HaNA,1.04.02,9479,384,https://service.archief.nl/gaf/api/mets/v1/c3035cef-059d-43a0-9ead-82519368dc74
NL-HaNA,1.04.02,9480,998,https://service.archief.nl/gaf/api/mets/v1/50ed79db-b04e-450c-af5b-74b9fb3502e0
NL-HaNA,1.04.02,9481,592,https://service.archief.nl/gaf/api/mets/v1/82c816e1-61bd-4e90-9c33-532bf3d73fca
NL-HaNA,1.04.02,9482,418,https://service.archief.nl/gaf/api/mets/v1/017b27fb-dfeb-4ca5-b83f-cf0458212722
NL-HaNA,1.04.02,9483,854,https://service.archief.nl/gaf/api/mets/v1/410c6f92-2519-4c58-a7a9-7f85374a760a
NL-HaNA,1.04.02,9484,730,https://service.archief.nl/gaf/api/mets/v1/5b2bd3f3-c21a-48a1-9ecd-6265091bc306
NL-HaNA,1.04.02,9485,902,https://service.archief.nl/gaf/api/mets/v1/3341ebaf-9482-4dab-bf82-47fc97ea589c
NL-HaNA,1.04.02,9486,1174,https://service.archief.nl/gaf/api/mets/v1/643e2cc6-3dc0-4acf-a7e3-d4b80b76aa84
NL-HaNA,1.04.02,9487,904,https://service.archief.nl/gaf/api/mets/v1/0270c9de-7d55-406e-b844-8bed1a9607b0
NL-HaNA,1.04.02,9488,1494,https://service.archief.nl/gaf/api/mets/v1/b304eb7b-bc62-433b-a084-678c2f2c5b39
NL-HaNA,1.04.02,9489,1604,https://service.archief.nl/gaf/api/mets/v1/b219f3a1-7f03-4948-aff8-13ed748f64ab
NL-HaNA,1.04.02,9490,948,https://service.archief.nl/gaf/api/mets/v1/b0cbf6a5-bceb-444d-aee3-c2622b020def
NL-HaNA,1.04.02,9491,874,https://service.archief.nl/gaf/api/mets/v1/effab13b-b37c-4246-b9c6-2b07059e95fc
NL-HaNA,1.04.02,9492,1348,https://service.archief.nl/gaf/api/mets/v1/4e595d7e-00d1-460b-b380-2834f6c7c89a
NL-HaNA,1.04.02,9493,696,https://service.archief.nl/gaf/api/mets/v1/06fb083e-d93d-486d-96cb-b8a48edafc0e
NL-HaNA,1.04.02,9494,698,https://service.archief.nl/gaf/api/mets/v1/12c30658-4f0e-429e-bb43-67390b505f20
NL-HaNA,1.04.02,9495,956,https://service.archief.nl/gaf/api/mets/v1/6e779117-428b-48a8-85f1-c06770597548
NL-HaNA,1.04.02,9496,904,https://service.archief.nl/gaf/api/mets/v1/cf41eef2-3f80-44d4-a182-63c39b0ed01e
NL-HaNA,1.04.02,9497,916,https://service.archief.nl/gaf/api/mets/v1/069b2b23-14de-48e6-9a0b-5d1d88db6681
NL-HaNA,1.04.02,9498,646,https://service.archief.nl/gaf/api/mets/v1/122bfc5d-786a-40f3-9c19-5367b9926f7e
NL-HaNA,1.04.02,9500,832,https://service.archief.nl/gaf/api/mets/v1/8bfa038b-8e8b-4850-8bf7-c647a9d619d5
NL-HaNA,1.04.02,9501,666,https://service.archief.nl/gaf/api/mets/v1/330180be-1056-4b1f-b836-c60949efe48e
NL-HaNA,1.04.02,9502,926,https://service.archief.nl/gaf/api/mets/v1/57a48254-9afd-46ea-99be-a871974061e6
NL-HaNA,1.04.02,9503,716,https://service.archief.nl/gaf/api/mets/v1/ddca7e25-7e2c-4cbe-b101-a5c1afe5559e
NL-HaNA,1.04.02,9504,654,https://service.archief.nl/gaf/api/mets/v1/ff557a71-365b-4d58-818d-49242668d664
NL-HaNA,1.04.02,9505,562,https://service.archief.nl/gaf/api/mets/v1/916c7b9d-a423-474d-b3f7-85cd7c0d9f74
NL-HaNA,1.04.02,9506,596,https://service.archief.nl/gaf/api/mets/v1/4d88ead0-63af-4e88-b451-5190471bdf85
NL-HaNA,1.04.02,9507,1002,https://service.archief.nl/gaf/api/mets/v1/a7f8fed4-a414-426f-8327-f7c968c647b4
NL-HaNA,1.04.02,9508,956,https://service.archief.nl/gaf/api/mets/v1/b18cdadb-668b-4ba4-a9cd-ef9e6173f264
NL-HaNA,1.04.02,9509,1104,https://service.archief.nl/gaf/api/mets/v1/64fa48a7-6d7e-453f-a5be-a234db988a4f
NL-HaNA,1.04.02,9510,690,https://service.archief.nl/gaf/api/mets/v1/0d41fc39-b83c-4afe-a85a-885e61bdf6ea
NL-HaNA,1.04.02,9511,508,https://service.archief.nl/gaf/api/mets/v1/b98df3d6-8939-4edb-9cee-90a10de312c5
NL-HaNA,1.04.02,9512,376,https://service.archief.nl/gaf/api/mets/v1/31bf1d2d-0d93-48e3-91e9-cf635061db2e
NL-HaNA,1.04.02,9513,776,https://service.archief.nl/gaf/api/mets/v1/73fadc40-13d4-4911-b6c7-6f3eb2f48fdd
NL-HaNA,1.04.02,9514,876,https://service.archief.nl/gaf/api/mets/v1/a0f8ac2d-dfde-4c9a-810b-45bb88b83e15
NL-HaNA,1.04.02,9515,654,https://service.archief.nl/gaf/api/mets/v1/fba92f73-4f4e-4586-957f-3f5f05ed69d3
NL-HaNA,1.04.02,9516,662,https://service.archief.nl/gaf/api/mets/v1/8c95ed93-5520-476d-b638-109ec4a8b636
NL-HaNA,1.04.02,9517,884,https://service.archief.nl/gaf/api/mets/v1/9cd4fd56-d78b-49ec-9cd0-1be2ad61646a
NL-HaNA,1.04.02,9518,794,https://service.archief.nl/gaf/api/mets/v1/36bd1cc1-a1aa-4b9e-bfea-ba48304cfc7e
NL-HaNA,1.04.02,9519,90,https://service.archief.nl/gaf/api/mets/v1/ed735e3e-97c6-4a2e-9f21-44963e443a83
NL-HaNA,1.04.02,9520,104,https://service.archief.nl/gaf/api/mets/v1/b4ce776c-4bca-4f91-acd0-698163eda9d3
NL-HaNA,1.04.02,9521,240,https://service.archief.nl/gaf/api/mets/v1/eacc167f-e283-4b4f-879e-40cda18a0f79
NL-HaNA,1.04.02,9522,188,https://service.archief.nl/gaf/api/mets/v1/eff8050a-a5c4-4b93-9c45-d1825eba9ae7
NL-HaNA,1.04.02,9523,236,https://service.archief.nl/gaf/api/mets/v1/d7b64c89-eb04-4683-a260-e7f9eb8b9456
NL-HaNA,1.04.02,9525,818,https://service.archief.nl/gaf/api/mets/v1/6b230b90-6244-4806-833f-359127d4a785
NL-HaNA,1.04.02,9526,366,https://service.archief.nl/gaf/api/mets/v1/d5e29436-af20-47a0-9233-a3fc9572be18
NL-HaNA,1.04.02,9527,274,https://service.archief.nl/gaf/api/mets/v1/f9645f4e-cb83-46dd-80f3-09ec2a427c1b
NL-HaNA,1.04.02,9528,834,https://service.archief.nl/gaf/api/mets/v1/c3ca176a-08cf-4181-981c-30b56276db07
NL-HaNA,1.04.02,9529,156,https://service.archief.nl/gaf/api/mets/v1/1d2c7188-5491-4b6f-a922-a8cb47ba3626
NL-HaNA,1.04.02,9530,284,https://service.archief.nl/gaf/api/mets/v1/d1f6245d-0435-43b8-a34e-b3a06bb48690
NL-HaNA,1.04.02,9531,194,https://service.archief.nl/gaf/api/mets/v1/0896e528-0717-4229-b698-b67939b36ba0
NL-HaNA,1.04.02,9532,268,https://service.archief.nl/gaf/api/mets/v1/7cdf4f60-bf01-43d1-9c4e-120da619d7ef
NL-HaNA,1.04.02,9533,254,https://service.archief.nl/gaf/api/mets/v1/95281c53-0d09-48b1-993d-a3a3279603a4
NL-HaNA,1.04.02,9534,308,https://service.archief.nl/gaf/api/mets/v1/478ffa3e-1116-4a36-9f3b-9c876e20395c
NL-HaNA,1.04.02,9535,456,https://service.archief.nl/gaf/api/mets/v1/a51d8fae-ec40-4921-a07b-fde8f21523b2
NL-HaNA,1.04.02,9536,414,https://service.archief.nl/gaf/api/mets/v1/699a2d4d-676c-4422-9450-40e4650ed946
NL-HaNA,1.04.02,9537,136,https://service.archief.nl/gaf/api/mets/v1/79097013-1a7a-4b8b-9ba1-f30e29b9c1ce
NL-HaNA,1.04.02,9538,160,https://service.archief.nl/gaf/api/mets/v1/b2ae004c-af61-449c-9fa6-b3693a168007
NL-HaNA,1.04.02,9539,112,https://service.archief.nl/gaf/api/mets/v1/30312ac1-f888-424b-ba48-17b337fc6799
NL-HaNA,1.04.02,9540,4,https://service.archief.nl/gaf/api/mets/v1/089be700-0b82-4cae-9318-ac4852052af8
NL-HaNA,1.04.02,9541,1072,https://service.archief.nl/gaf/api/mets/v1/9e3cfd92-3771-4859-972a-bdfaacab2c8e
NL-HaNA,1.04.02,9542,950,https://service.archief.nl/gaf/api/mets/v1/ecf46737-f215-46bb-b539-20b6499ade71
NL-HaNA,1.04.02,9543,420,https://service.archief.nl/gaf/api/mets/v1/09151fda-8412-4eec-8b90-eb020cdd151e
NL-HaNA,1.04.02,9544,264,https://service.archief.nl/gaf/api/mets/v1/93cab6fa-5a2f-42ae-b764-0d18f0844d18
NL-HaNA,1.04.02,9545,610,https://service.archief.nl/gaf/api/mets/v1/ae8b769d-92ee-42c7-9efc-1a441180f544
NL-HaNA,1.04.02,9546,270,https://service.archief.nl/gaf/api/mets/v1/1ac95b07-15ed-48f3-adb3-5cac240f47f0
NL-HaNA,1.04.02,9547,330,https://service.archief.nl/gaf/api/mets/v1/3ff58b44-6daf-4a2e-a582-01613bdc22ac
NL-HaNA,1.04.02,9548,124,https://service.archief.nl/gaf/api/mets/v1/0deef075-db6f-4b5d-abc6-c96964350e27
NL-HaNA,1.04.02,9549,196,https://service.archief.nl/gaf/api/mets/v1/f9176270-c391-44b7-af9e-6b10fbf7add4
NL-HaNA,1.04.02,9550,704,https://service.archief.nl/gaf/api/mets/v1/6a97b084-8b87-45b2-9178-1b3949682fc4
NL-HaNA,1.04.02,9551,852,https://service.archief.nl/gaf/api/mets/v1/864e7685-4543-41f2-b6e2-082d54161b70
NL-HaNA,1.04.02,9552,200,https://service.archief.nl/gaf/api/mets/v1/759ad1a6-6ac3-4ac0-810b-a8b2862d062b
NL-HaNA,1.04.02,9553,76,https://service.archief.nl/gaf/api/mets/v1/d67a8f71-ee13-4ef8-a2af-0f55ded8edb9
NL-HaNA,1.04.02,9554,68,https://service.archief.nl/gaf/api/mets/v1/306ba240-a03a-4cca-b7c6-d448b5e77631
NL-HaNA,1.04.02,9555,244,https://service.archief.nl/gaf/api/mets/v1/305ae845-051e-4dff-9b70-5ca642f3cc5c
NL-HaNA,1.04.02,9556,106,https://service.archief.nl/gaf/api/mets/v1/906cdda5-a75e-46fc-b50a-59031f8d6d3a
NL-HaNA,1.04.02,9557,398,https://service.archief.nl/gaf/api/mets/v1/ad3c540e-18ae-483a-a1ac-a760a8d5e15c
NL-HaNA,1.04.02,9558,298,https://service.archief.nl/gaf/api/mets/v1/11020def-d565-41ac-9466-a2fe8200969c
NL-HaNA,1.04.02,9559,452,https://service.archief.nl/gaf/api/mets/v1/6438b2eb-4091-4227-9cf1-65bab613b52e
NL-HaNA,1.04.02,9560,210,https://service.archief.nl/gaf/api/mets/v1/cce098c9-4246-41f4-9bcf-0da5f28dc53d
NL-HaNA,1.04.02,9561,408,https://service.archief.nl/gaf/api/mets/v1/84ade2c7-a125-45ce-95aa-0a224c1297da
NL-HaNA,1.04.02,9562,222,https://service.archief.nl/gaf/api/mets/v1/593bba17-d854-4349-a8d3-9e93aba40659
NL-HaNA,1.04.02,9563,338,https://service.archief.nl/gaf/api/mets/v1/68af9537-6ad3-452c-9270-93eb87230aed
NL-HaNA,1.04.02,9564,826,https://service.archief.nl/gaf/api/mets/v1/5f4a4d8d-a159-4550-9c5e-bf8ba5a77fb4
NL-HaNA,1.04.02,9565,466,https://service.archief.nl/gaf/api/mets/v1/d9d6d522-d259-497b-b8c0-6967751edbd6
